,Time,Simu_Record,Record
238,2015-01-10 22:00:00,65.3890343915344,54.73
239,2015-01-10 23:00:00,68.82153439153439,60.3
240,2015-01-11 00:00:00,69.18547619047618,59.2
241,2015-01-11 01:00:00,46.32418055555556,54.23
242,2015-01-11 02:00:00,46.05173366013072,55.2
243,2015-01-11 03:00:00,68.19760582010582,57.51
244,2015-01-11 04:00:00,67.33456349206348,57.48
245,2015-01-11 05:00:00,65.6588492063492,55.32
246,2015-01-11 06:00:00,51.61616144874156,55.91
247,2015-01-11 07:00:00,51.839423419275626,64.03
248,2015-01-11 08:00:00,49.78879419889503,69.19
249,2015-01-11 09:00:00,46.64510174953959,69.86
250,2015-01-11 10:00:00,43.64101181706568,68.79
251,2015-01-11 11:00:00,79.08804805843907,70.19
252,2015-01-11 12:00:00,41.43858317986495,66.75
253,2015-01-11 13:00:00,78.41645059592466,74.94
254,2015-01-11 14:00:00,41.69150675260896,66.76
255,2015-01-11 15:00:00,79.16398039215687,75.03
256,2015-01-11 16:00:00,42.32064656230816,68.58
257,2015-01-11 17:00:00,43.155537599754446,66.78
258,2015-01-11 18:00:00,68.08310846560846,69.41
259,2015-01-11 19:00:00,66.8347619047619,69.18
260,2015-01-11 20:00:00,67.07693121693121,68.96
261,2015-01-11 21:00:00,64.73962962962963,63.41
262,2015-01-11 22:00:00,62.22554232804232,57.3
263,2015-01-11 23:00:00,61.600145502645496,54.91
264,2015-01-12 00:00:00,63.45992063492064,57.76
265,2015-01-12 01:00:00,62.12529100529101,53.79
266,2015-01-12 02:00:00,63.941018518518526,56.45
267,2015-01-12 03:00:00,64.69391534391534,57.21
268,2015-01-12 04:00:00,65.55808201058201,58.2
269,2015-01-12 05:00:00,94.3333201058201,117.01
270,2015-01-12 06:00:00,147.3405778953557,156.52
271,2015-01-12 07:00:00,149.513329218107,161.39
272,2015-01-12 08:00:00,141.9306278659612,157.85
273,2015-01-12 09:00:00,128.3318330393886,162.78
274,2015-01-12 10:00:00,138.97727293064878,161.67
275,2015-01-12 11:00:00,129.8023475018643,157.72
276,2015-01-12 12:00:00,138.341010620915,156.51
277,2015-01-12 13:00:00,138.0203406862745,156.07
278,2015-01-12 14:00:00,139.4240375816993,155.57
279,2015-01-12 15:00:00,142.35878022875815,158.93
280,2015-01-12 16:00:00,133.91718717375093,159.58
281,2015-01-12 17:00:00,143.05980462341537,153.38
282,2015-01-12 18:00:00,72.48595238095238,74.95
283,2015-01-12 19:00:00,70.73101851851851,71.25
284,2015-01-12 20:00:00,69.28006613756614,66.55
285,2015-01-12 21:00:00,67.55634920634921,63.08
286,2015-01-12 22:00:00,63.94281746031746,55.72
287,2015-01-12 23:00:00,64.42412698412699,56.77
288,2015-01-13 00:00:00,64.33498677248676,56.56
289,2015-01-13 01:00:00,64.82575396825396,57.57
290,2015-01-13 02:00:00,64.45119047619048,56.77
291,2015-01-13 03:00:00,63.52388888888889,54.81
292,2015-01-13 04:00:00,64.74050264550264,57.34
293,2015-01-13 05:00:00,79.9322619047619,89.2
294,2015-01-13 06:00:00,137.59387007642562,151.24
295,2015-01-13 07:00:00,138.43552204585538,159.08
296,2015-01-13 08:00:00,133.34034273956496,153.83
297,2015-01-13 09:00:00,125.8178559670782,152.14
298,2015-01-13 10:00:00,142.80145264727813,150.82
299,2015-01-13 11:00:00,136.46942431021623,148.37
300,2015-01-13 12:00:00,132.13137434750186,156.07
301,2015-01-13 13:00:00,129.62035645041016,148.7
302,2015-01-13 14:00:00,126.97076659209544,148.71
303,2015-01-13 15:00:00,125.2507442207308,148.77
304,2015-01-13 16:00:00,126.06055033557048,148.03
305,2015-01-13 17:00:00,130.61899552572706,152.02
306,2015-01-13 18:00:00,81.78911375661376,100.61
307,2015-01-13 19:00:00,80.35947089947089,99.84
308,2015-01-13 20:00:00,80.92771164021164,100.75
309,2015-01-13 21:00:00,72.53518518518518,83.38
310,2015-01-13 22:00:00,60.54062169312169,58.47
311,2015-01-13 23:00:00,59.14503968253968,55.24
312,2015-01-14 00:00:00,60.75383597883598,57.67
313,2015-01-14 01:00:00,61.0112037037037,57.26
314,2015-01-14 02:00:00,61.18431216931217,56.67
315,2015-01-14 03:00:00,61.59755291005291,56.39
316,2015-01-14 04:00:00,66.8235582010582,66.16
317,2015-01-14 05:00:00,83.76009259259258,100.92
318,2015-01-14 06:00:00,128.0751164021164,155.09
319,2015-01-14 07:00:00,130.00433450911228,162.47
320,2015-01-14 08:00:00,130.14453145208702,145.03
321,2015-01-14 09:00:00,155.17345115585383,164.33
322,2015-01-14 10:00:00,148.81608724832213,159.82
323,2015-01-14 11:00:00,138.1594504101417,155.57
324,2015-01-14 12:00:00,138.38365767973855,158.2
325,2015-01-14 13:00:00,128.30222385620914,157.24
326,2015-01-14 14:00:00,126.82058578431374,155.29
327,2015-01-14 15:00:00,131.54239950980391,155.02
328,2015-01-14 16:00:00,137.55451143790847,160.51
329,2015-01-14 17:00:00,107.20552498530276,134.03
330,2015-01-14 18:00:00,66.69128306878306,68.19
331,2015-01-14 19:00:00,68.69600529100529,71.95
332,2015-01-14 20:00:00,69.95199735449735,71.75
333,2015-01-14 21:00:00,68.53041005291004,65.22
334,2015-01-14 22:00:00,66.87575396825397,58.13
335,2015-01-14 23:00:00,69.1872619047619,59.44
336,2015-01-15 00:00:00,47.70737091503268,55.94
337,2015-01-15 01:00:00,50.67514052287581,56.6
338,2015-01-15 02:00:00,52.24164379084967,56.02
339,2015-01-15 03:00:00,52.43241176470588,56.33
340,2015-01-15 04:00:00,52.65974019607842,56.97
341,2015-01-15 05:00:00,94.40109788359788,100.96
342,2015-01-15 06:00:00,128.97668704344483,148.1
343,2015-01-15 07:00:00,127.30576239907728,151.87
344,2015-01-15 08:00:00,117.09423798539024,162.37
345,2015-01-15 09:00:00,144.64063668430336,163.35
346,2015-01-15 10:00:00,149.26412975391497,164.92
347,2015-01-15 11:00:00,142.9407246732026,163.8
348,2015-01-15 12:00:00,135.40794281045748,163.18
349,2015-01-15 13:00:00,134.70067156862743,167.04
350,2015-01-15 14:00:00,137.25706454248365,160.95
351,2015-01-15 15:00:00,141.6077181372549,169.42
352,2015-01-15 16:00:00,134.82496122296794,160.88
353,2015-01-15 17:00:00,143.63062863534677,151.65
354,2015-01-15 18:00:00,69.97001322751322,70.3
355,2015-01-15 19:00:00,68.81018518518519,69.06
356,2015-01-15 20:00:00,70.39517195767195,70.24
357,2015-01-15 21:00:00,67.56321428571428,62.58
358,2015-01-15 22:00:00,66.31079365079364,58.18
359,2015-01-15 23:00:00,43.28183986928104,54.36
360,2015-01-16 00:00:00,45.74936437908496,56.09
361,2015-01-16 01:00:00,48.36106781045751,56.65
362,2015-01-16 02:00:00,50.62712173202613,57.08
363,2015-01-16 03:00:00,52.70481781045751,56.29
364,2015-01-16 04:00:00,49.07822371364653,53.78
365,2015-01-16 05:00:00,99.2285582010582,107.37
366,2015-01-16 06:00:00,134.7043687043445,159.81
367,2015-01-16 07:00:00,131.94551633986927,146.76
368,2015-01-16 08:00:00,122.95790580545945,157.06
369,2015-01-16 09:00:00,110.64433410226836,161.11
370,2015-01-16 10:00:00,139.51820870076426,154.93
371,2015-01-16 11:00:00,123.4038935920047,149.55
372,2015-01-16 12:00:00,134.55203057419837,164.3
373,2015-01-16 13:00:00,138.88625163398692,173.49
374,2015-01-16 14:00:00,124.94919686800894,140.4
375,2015-01-16 15:00:00,142.38525081699345,168.65
376,2015-01-16 16:00:00,137.7545659955257,160.88
377,2015-01-16 17:00:00,123.71760611405055,143.45
378,2015-01-16 18:00:00,76.63801587301586,81.03
379,2015-01-16 19:00:00,70.71644179894179,68.74
380,2015-01-16 20:00:00,71.90395502645502,68.91
381,2015-01-16 21:00:00,69.60227513227514,62.59
382,2015-01-16 22:00:00,67.14870370370372,56.1
383,2015-01-16 23:00:00,67.80400793650793,56.63
384,2015-01-17 00:00:00,44.91370261437908,55.33
385,2015-01-17 01:00:00,69.15559523809523,58.84
386,2015-01-17 02:00:00,47.20804493464052,55.76
387,2015-01-17 03:00:00,51.18361683006535,57.3
388,2015-01-17 04:00:00,49.53219463087248,56.05
389,2015-01-17 05:00:00,52.198581655480986,55.74
390,2015-01-17 06:00:00,66.43087523020257,58.34
391,2015-01-17 07:00:00,136.67080469050364,130.28
392,2015-01-17 08:00:00,122.97741753171856,163.25
393,2015-01-17 09:00:00,148.6922533803645,159.69
394,2015-01-17 10:00:00,147.3951513795675,157.69
395,2015-01-17 11:00:00,137.30718709150327,154.33
396,2015-01-17 12:00:00,125.02074918300652,145.28
397,2015-01-17 13:00:00,67.90000499807766,70.13
398,2015-01-17 14:00:00,68.33969165705498,68.53
399,2015-01-17 15:00:00,70.37833064206075,70.14
400,2015-01-17 16:00:00,74.47765782391389,68.98
401,2015-01-17 17:00:00,42.21268155310006,69.16
402,2015-01-17 18:00:00,68.33212962962963,68.65
403,2015-01-17 19:00:00,68.86874338624338,69.24
404,2015-01-17 20:00:00,70.93211640211639,70.99
405,2015-01-17 21:00:00,67.2271164021164,61.56
406,2015-01-17 22:00:00,65.48165343915343,56.24
407,2015-01-17 23:00:00,66.25160052910053,55.97
408,2015-01-18 00:00:00,67.49712962962963,56.48
409,2015-01-18 01:00:00,45.854102941176464,57.29
410,2015-01-18 02:00:00,46.91654166666666,56.09
411,2015-01-18 03:00:00,47.43706862745097,57.27
412,2015-01-18 04:00:00,47.970810457516336,57.26
413,2015-01-18 05:00:00,47.82922549019607,56.66
414,2015-01-18 06:00:00,55.31262783916513,57.34
415,2015-01-18 07:00:00,53.01809898710865,62.77
416,2015-01-18 08:00:00,47.70254880294659,71.16
417,2015-01-18 09:00:00,76.60046635909265,69.77
418,2015-01-18 10:00:00,59.91361514801999,69.49
419,2015-01-18 11:00:00,62.32167724867725,69.58
420,2015-01-18 12:00:00,59.636296047725565,68.71
421,2015-01-18 13:00:00,61.27926633986928,70.46
422,2015-01-18 14:00:00,62.33782434640523,68.34
423,2015-01-18 15:00:00,60.87566964951529,70.06
424,2015-01-18 16:00:00,62.489651969429744,69.4
425,2015-01-18 17:00:00,56.365710495963086,68.17
426,2015-01-18 18:00:00,62.94839947089947,70.49
427,2015-01-18 19:00:00,63.16519841269841,67.99
428,2015-01-18 20:00:00,66.39473544973545,70.97
429,2015-01-18 21:00:00,62.94597883597884,61.09
430,2015-01-18 22:00:00,61.92846560846561,56.28
431,2015-01-18 23:00:00,62.44568783068783,56.08
432,2015-01-19 00:00:00,62.58460317460317,56.1
433,2015-01-19 01:00:00,63.77542328042328,58.31
434,2015-01-19 02:00:00,62.47910052910053,55.08
435,2015-01-19 03:00:00,63.91075396825397,57.2
436,2015-01-19 04:00:00,64.30132275132276,57.1
437,2015-01-19 05:00:00,87.93548941798942,106.72
438,2015-01-19 06:00:00,132.7461187536743,136.18
439,2015-01-19 07:00:00,129.69488418577308,151.03
440,2015-01-19 08:00:00,147.54015510812826,162.31
441,2015-01-19 09:00:00,150.0347197712418,167.05
442,2015-01-19 10:00:00,137.04444199346403,172.36
443,2015-01-19 11:00:00,173.3664417989418,170.63
444,2015-01-19 12:00:00,163.60781746031745,165.49
445,2015-01-19 13:00:00,157.67238095238093,162.27
446,2015-01-19 14:00:00,160.2136904761905,166.21
447,2015-01-19 15:00:00,163.00965608465606,163.49
448,2015-01-19 16:00:00,173.89361111111108,170.14
449,2015-01-19 17:00:00,126.89727665920952,147.06
450,2015-01-19 18:00:00,70.42152116402117,74.68
451,2015-01-19 19:00:00,68.95050264550264,70.55
452,2015-01-19 20:00:00,69.42695767195767,69.19
453,2015-01-19 21:00:00,67.2569708994709,63.91
454,2015-01-19 22:00:00,63.8578835978836,56.06
455,2015-01-19 23:00:00,64.90253968253967,57.54
456,2015-01-20 00:00:00,63.407777777777774,53.87
457,2015-01-20 01:00:00,65.23899470899471,56.71
458,2015-01-20 02:00:00,66.82130952380953,57.02
459,2015-01-20 03:00:00,47.2608839869281,55.65
460,2015-01-20 04:00:00,51.77989950980391,57.12
461,2015-01-20 05:00:00,95.879417989418,102.15
462,2015-01-20 06:00:00,131.37106420607458,164.15
463,2015-01-20 07:00:00,126.30593540945787,167.98
464,2015-01-20 08:00:00,159.64645679012347,171.25
465,2015-01-20 09:00:00,157.40126621923935,171.52
466,2015-01-20 10:00:00,134.82375163398692,175.75
467,2015-01-20 11:00:00,165.2760582010582,172.16
468,2015-01-20 12:00:00,156.5689021164021,167.22
469,2015-01-20 13:00:00,157.09951058201057,170.25
470,2015-01-20 14:00:00,154.34421957671958,160.68
471,2015-01-20 15:00:00,153.6295105820106,151.85
472,2015-01-20 16:00:00,116.91319199346404,150.66
473,2015-01-20 17:00:00,119.84408873974644,132.76
474,2015-01-20 18:00:00,70.76232804232805,77.78
475,2015-01-20 19:00:00,68.93771164021163,72.95
476,2015-01-20 20:00:00,70.24894179894179,73.72
477,2015-01-20 21:00:00,65.76322751322752,64.41
478,2015-01-20 22:00:00,63.37669312169312,59.58
479,2015-01-20 23:00:00,63.8436507936508,60.78
480,2015-01-21 00:00:00,62.858888888888885,58.49
481,2015-01-21 01:00:00,63.9742328042328,60.54
482,2015-01-21 02:00:00,64.2612433862434,60.58
483,2015-01-21 03:00:00,64.37891534391534,60.17
484,2015-01-21 04:00:00,64.08123015873015,58.9
485,2015-01-21 05:00:00,85.22866402116401,102.83
486,2015-01-21 06:00:00,129.91803233392125,149.14
487,2015-01-21 07:00:00,128.7394609053498,150.4
488,2015-01-21 08:00:00,147.76964802386277,155.93
489,2015-01-21 09:00:00,136.87889485458612,163.4
490,2015-01-21 10:00:00,140.7172361111111,156.49
491,2015-01-21 11:00:00,133.3051037581699,159.81
492,2015-01-21 12:00:00,118.9994019388516,130.44
493,2015-01-21 13:00:00,120.15629977628636,128.23
494,2015-01-21 14:00:00,102.97410229276898,127.66
495,2015-01-21 15:00:00,106.12122163433276,124.5
496,2015-01-21 16:00:00,111.46224162257496,126.74
497,2015-01-21 17:00:00,118.74744150499706,124.29
498,2015-01-21 18:00:00,70.87625661375662,71.37
499,2015-01-21 19:00:00,71.47830687830688,72.91
500,2015-01-21 20:00:00,71.33025132275134,71.39
501,2015-01-21 21:00:00,68.92329365079365,66.77
502,2015-01-21 22:00:00,65.09716931216931,59.18
503,2015-01-21 23:00:00,65.13510582010582,59.71
504,2015-01-22 00:00:00,62.51100529100529,54.65
505,2015-01-22 01:00:00,62.32977513227513,54.72
506,2015-01-22 02:00:00,63.59440476190476,57.83
507,2015-01-22 03:00:00,61.84260582010582,54.61
508,2015-01-22 04:00:00,62.267222222222216,56.08
509,2015-01-22 05:00:00,76.74305555555554,87.8
510,2015-01-22 06:00:00,141.41847352721848,165.78
511,2015-01-22 07:00:00,135.0753154362416,161.16
512,2015-01-22 08:00:00,140.08224836601306,167.98
513,2015-01-22 09:00:00,130.66999346405228,167.28
514,2015-01-22 10:00:00,167.63179894179893,162.58
515,2015-01-22 11:00:00,163.10429894179893,165.09
516,2015-01-22 12:00:00,157.67255291005293,161.44
